1,0.25,0.25,12.782916,0.139786,0.251500,nan
1,0.25,0.5,11.846352,0.136136,0.269900,nan
1,0.25,0.75,11.946403,0.137554,0.249300,nan
1,0.5,0.25,12.162613,0.137417,0.315600,nan
1,0.5,0.5,12.063107,0.133343,0.339300,nan
1,0.5,0.75,12.252888,0.135488,0.305200,nan
1,0.75,0.25,12.063934,0.136199,0.376400,nan
1,0.75,0.5,12.082741,0.136827,0.394300,nan
1,0.75,0.75,12.028789,0.133198,0.384800,nan
1,1,0.25,11.976936,0.134663,0.399200,nan
1,1,0.5,13.572652,0.135069,0.371600,nan
1,1,0.75,12.125636,0.136074,0.356200,nan
10,0.25,0.25,11.863519,0.347449,0.253200,1.075152
10,0.25,0.5,12.058119,0.347746,0.262200,1.082789
10,0.25,0.75,11.961453,0.360606,0.280200,0.981134
10,0.5,0.25,12.421404,0.356692,0.273900,1.134494
10,0.5,0.5,11.905320,0.351429,0.332900,1.206897
10,0.5,0.75,12.080329,0.347087,0.289400,1.304304
10,0.75,0.25,12.278876,0.356376,0.404300,1.127324
10,0.75,0.5,12.253880,0.343164,0.369400,1.298495
10,0.75,0.75,11.934886,0.347204,0.405800,1.390993
10,1,0.25,12.152435,0.355274,0.406800,1.080826
10,1,0.5,12.062695,0.349768,0.329500,1.076088
10,1,0.75,12.731339,0.352332,0.356300,1.169962
30,0.25,0.25,11.851429,0.832019,0.269200,0.983328
30,0.25,0.5,11.884673,0.810034,0.282500,1.000098
30,0.25,0.75,12.004738,0.837609,0.258000,1.004640
30,0.5,0.25,11.991510,0.814194,0.291300,1.179905
30,0.5,0.5,12.166762,0.849677,0.263700,1.325419
30,0.5,0.75,12.641512,0.814756,0.300100,1.242203
30,0.75,0.25,12.402804,0.813870,0.373200,1.171337
30,0.75,0.5,12.701377,0.806071,0.390200,1.361219
30,0.75,0.75,12.101850,0.804608,0.379900,1.435043
30,1,0.25,12.537424,0.848453,0.349700,1.023915
30,1,0.5,12.578735,0.807192,0.340400,1.143622
30,1,0.75,12.331856,0.800105,0.348900,1.216966
50,0.25,0.25,11.836917,1.271592,0.286800,1.136690
50,0.25,0.5,12.158899,1.338785,0.261000,1.084674
50,0.25,0.75,12.102947,1.350836,0.271800,0.950234
50,0.5,0.25,11.974788,1.345599,0.315000,1.163022
50,0.5,0.5,12.056132,1.319753,0.316000,1.260753
50,0.5,0.75,11.988537,1.286758,0.304500,1.278433
50,0.75,0.25,12.205645,1.314128,0.369200,1.171189
50,0.75,0.5,12.757161,1.405190,0.372400,1.296574
50,0.75,0.75,12.238571,1.417390,0.401000,1.468147
50,1,0.25,13.715805,1.442467,0.343200,1.096457
50,1,0.5,12.729899,1.387134,0.315600,1.128101
50,1,0.75,12.326679,1.382736,0.377800,1.215425
100,0.25,0.25,12.340678,2.610153,0.266600,1.073324
100,0.25,0.5,11.982955,2.624529,0.245400,1.107348
100,0.25,0.75,13.066334,2.680856,0.287000,1.103058
100,0.5,0.25,12.123429,2.605334,0.294600,1.152933
100,0.5,0.5,12.130118,2.650033,0.312200,1.320455
100,0.5,0.75,12.268579,2.595859,0.329800,1.338363
100,0.75,0.25,12.456364,2.753542,0.392000,1.134267
100,0.75,0.5,12.637647,2.574880,0.400500,1.312300
100,0.75,0.75,12.327717,2.688118,0.402100,1.393821
100,1,0.25,12.221538,2.617854,0.406100,1.048588
100,1,0.5,12.177979,2.646102,0.404000,1.141053
100,1,0.75,12.191979,2.619760,0.402800,1.180571
1,0.25,0.25,11.918594,0.133449,0.275500,nan
1,0.25,0.5,12.123381,0.145211,0.261100,nan
1,0.25,0.75,12.089797,0.134795,0.268000,nan
1,0.5,0.25,12.066113,0.132558,0.346400,nan
1,0.5,0.5,13.439860,0.133995,0.311600,nan
1,0.5,0.75,12.471235,0.135049,0.342900,nan
1,0.75,0.25,12.256557,0.131511,0.380100,nan
1,0.75,0.5,12.195112,0.135711,0.337700,nan
1,0.75,0.75,12.089504,0.133424,0.367200,nan
1,1,0.25,12.282762,0.136708,0.408100,nan
1,1,0.5,12.021448,0.133460,0.373500,nan
1,1,0.75,13.307023,0.133326,0.385200,nan
10,0.25,0.25,12.365334,0.361726,0.276800,1.069288
10,0.25,0.5,11.968679,0.338345,0.257900,1.014005
10,0.25,0.75,13.537439,0.368429,0.280500,1.055074
10,0.5,0.25,12.350066,0.342002,0.298800,1.170554
10,0.5,0.5,12.189147,0.347947,0.298500,1.312967
10,0.5,0.75,12.168189,0.356569,0.303000,1.313205
10,0.75,0.25,12.104950,0.344321,0.404700,1.171386
10,0.75,0.5,12.165774,0.342634,0.409200,1.256025
10,0.75,0.75,12.244209,0.369171,0.362500,1.446333
10,1,0.25,12.161950,0.336745,0.383800,1.027910
10,1,0.5,11.859499,0.370151,0.400300,1.138080
10,1,0.75,12.075435,0.346417,0.374500,1.214473
30,0.25,0.25,12.815236,0.814194,0.258100,1.083801
30,0.25,0.5,12.036376,0.837339,0.274100,0.979328
30,0.25,0.75,11.857730,0.861828,0.288900,1.120120
30,0.5,0.25,11.872485,0.883892,0.324300,1.143369
30,0.5,0.5,11.858799,0.866612,0.313500,1.252166
30,0.5,0.75,11.954668,0.882195,0.320200,1.346447
30,0.75,0.25,12.061738,0.789803,0.380900,1.156117
30,0.75,0.5,12.029423,0.872473,0.383600,1.293659
30,0.75,0.75,11.963883,0.826878,0.336200,1.477918
30,1,0.25,12.424824,0.866138,0.362000,1.043473
30,1,0.5,12.313184,0.859123,0.388600,1.141798
30,1,0.75,13.971191,0.873082,0.407400,1.228651
50,0.25,0.25,11.791992,1.396805,0.279300,1.056957
50,0.25,0.5,11.959390,1.387827,0.289900,1.002689
50,0.25,0.75,11.843187,1.371759,0.280900,1.010487
50,0.5,0.25,11.873715,1.368852,0.305400,1.126919
50,0.5,0.5,11.973338,1.390883,0.282100,1.307719
50,0.5,0.75,11.955520,1.324575,0.262500,1.400418
50,0.75,0.25,12.168532,1.342892,0.395500,1.138289
50,0.75,0.5,13.449293,1.400806,0.385400,1.310898
50,0.75,0.75,12.120757,1.363993,0.379000,1.395526
50,1,0.25,12.075745,1.403771,0.398000,1.034361
50,1,0.5,12.291071,1.333747,0.370600,1.166226
50,1,0.75,12.006475,1.353505,0.405200,1.140163
100,0.25,0.25,12.908607,2.656303,0.270100,1.040707
100,0.25,0.5,14.792836,2.566205,0.279400,1.003609
100,0.25,0.75,13.202395,2.617553,0.251400,1.101895
100,0.5,0.25,11.840915,2.598952,0.302900,1.134041
100,0.5,0.5,11.938696,2.625146,0.298400,1.237765
100,0.5,0.75,13.550620,2.611506,0.340400,1.212821
100,0.75,0.25,13.111362,2.778122,0.370800,1.127886
100,0.75,0.5,11.851354,2.659578,0.339200,1.278709
100,0.75,0.75,12.397686,2.690370,0.368000,1.353252
100,1,0.25,12.369740,2.618566,0.411900,1.052939
100,1,0.5,11.994646,2.672932,0.364200,1.105629
100,1,0.75,11.964323,2.672177,0.412300,1.202894
1,0.25,0.25,11.817404,0.133370,0.253500,nan
1,0.25,0.5,13.098702,0.132569,0.258800,nan
1,0.25,0.75,13.941460,0.133569,0.260800,nan
1,0.5,0.25,12.046503,0.134430,0.307000,nan
1,0.5,0.5,12.089998,0.131912,0.325000,nan
1,0.5,0.75,12.921236,0.131420,0.268900,nan
1,0.75,0.25,11.916636,0.132420,0.404100,nan
1,0.75,0.5,12.005729,0.128979,0.399000,nan
1,0.75,0.75,12.101560,0.130794,0.400700,nan
1,1,0.25,13.385988,0.136185,0.404300,nan
1,1,0.5,11.962637,0.131788,0.341400,nan
1,1,0.75,12.568716,0.128904,0.356900,nan
10,0.25,0.25,12.579228,0.348396,0.265200,1.077726
10,0.25,0.5,12.113399,0.359557,0.237100,1.094449
10,0.25,0.75,11.775706,0.341529,0.249600,1.064022
10,0.5,0.25,11.924732,0.374444,0.350500,1.109058
10,0.5,0.5,11.803983,0.349192,0.328900,1.201122
10,0.5,0.75,12.110736,0.354014,0.313100,1.333749
10,0.75,0.25,12.101585,0.339535,0.391400,1.159994
10,0.75,0.5,13.526562,0.345486,0.394800,1.287442
10,0.75,0.75,11.896656,0.345383,0.380000,1.427391
10,1,0.25,12.109108,0.342268,0.376300,1.060007
10,1,0.5,13.085629,0.348267,0.355600,1.143312
10,1,0.75,12.242901,0.353395,0.362900,1.192511
30,0.25,0.25,11.770154,0.843887,0.225400,1.033992
30,0.25,0.5,11.894499,0.906300,0.260500,1.087480
30,0.25,0.75,12.221041,0.805610,0.269900,1.085318
30,0.5,0.25,12.004219,0.824289,0.309500,1.208565
30,0.5,0.5,11.810887,0.826440,0.352900,1.279121
30,0.5,0.75,12.060249,0.838114,0.315600,1.235804
30,0.75,0.25,12.346158,0.861532,0.371700,1.172159
30,0.75,0.5,12.072137,0.838771,0.336800,1.323926
30,0.75,0.75,12.087315,0.923195,0.402700,1.354852
30,1,0.25,12.117956,0.874210,0.405300,1.049169
30,1,0.5,12.055960,0.849828,0.387800,1.172992
30,1,0.75,12.643782,0.867797,0.366400,1.231915
50,0.25,0.25,11.709624,1.381095,0.243300,1.105702
50,0.25,0.5,11.820200,1.393370,0.274700,1.047710
50,0.25,0.75,11.744627,1.280901,0.283000,1.075794
50,0.5,0.25,11.815302,1.321259,0.299400,1.183593
50,0.5,0.5,11.836233,1.355385,0.364800,1.223005
50,0.5,0.75,11.885193,1.368705,0.317700,1.325862
50,0.75,0.25,13.446954,1.342762,0.406000,1.137434
50,0.75,0.5,11.906006,1.380089,0.375400,1.342403
50,0.75,0.75,13.645403,1.352956,0.371800,1.411162
50,1,0.25,12.023608,1.410642,0.402100,1.057064
50,1,0.5,12.002878,1.377828,0.382900,1.181619
50,1,0.75,12.125987,1.363000,0.399400,1.219029
100,0.25,0.25,11.852223,2.629810,0.288100,1.111950
100,0.25,0.5,11.815402,2.551782,0.271900,1.060897
100,0.25,0.75,11.898236,2.601844,0.258600,1.011890
100,0.5,0.25,12.505364,2.621031,0.286300,1.098336
100,0.5,0.5,13.177651,2.612003,0.332900,1.262031
100,0.5,0.75,12.666233,2.624435,0.326800,1.241243
100,0.75,0.25,11.940516,2.580520,0.366400,1.150034
100,0.75,0.5,12.092567,2.681224,0.385100,1.276593
100,0.75,0.75,11.928121,2.619542,0.405000,1.398711
100,1,0.25,11.969051,2.597169,0.391400,1.087981
100,1,0.5,12.389705,2.604305,0.406500,1.190409
100,1,0.75,13.013121,2.648906,0.326800,1.197201
1,0.25,0.25,12.027073,0.133862,0.289000,nan
1,0.25,0.5,14.010291,0.135525,0.273200,nan
1,0.25,0.75,11.920351,0.131791,0.279300,nan
1,0.5,0.25,11.895370,0.135557,0.329300,nan
1,0.5,0.5,11.944382,0.133130,0.334000,nan
1,0.5,0.75,11.828213,0.130485,0.319200,nan
1,0.75,0.25,11.952339,0.129593,0.395700,nan
1,0.75,0.5,11.981861,0.129623,0.372600,nan
1,0.75,0.75,13.872473,0.136960,0.403100,nan
1,1,0.25,11.911280,0.139951,0.347700,nan
1,1,0.5,12.124339,0.130095,0.360200,nan
1,1,0.75,11.845570,0.139009,0.372200,nan
10,0.25,0.25,12.563233,0.339633,0.284500,0.948397
10,0.25,0.5,11.764060,0.349989,0.231900,1.176249
10,0.25,0.75,12.227283,0.351008,0.285600,0.941647
10,0.5,0.25,12.098751,0.343237,0.297600,1.163129
10,0.5,0.5,11.918920,0.352199,0.340000,1.273245
10,0.5,0.75,11.879528,0.344782,0.364300,1.267846
10,0.75,0.25,12.451189,0.333964,0.402500,1.133579
10,0.75,0.5,12.429324,0.335436,0.389100,1.342263
10,0.75,0.75,12.201729,0.351056,0.404000,1.452646
10,1,0.25,11.954419,0.336635,0.370500,1.027194
10,1,0.5,12.242932,0.354732,0.368000,1.132116
10,1,0.75,11.977303,0.348571,0.382000,1.170492
30,0.25,0.25,11.918258,0.845374,0.271700,1.001804
30,0.25,0.5,12.459572,0.808528,0.272300,1.035089
30,0.25,0.75,13.241831,0.857356,0.221500,1.093288
30,0.5,0.25,11.971008,0.833697,0.351500,1.157071
30,0.5,0.5,12.038642,0.825731,0.353400,1.210466
30,0.5,0.75,12.092587,0.831561,0.338000,1.316227
30,0.75,0.25,12.018837,0.897442,0.359200,1.135147
30,0.75,0.5,12.076216,0.854804,0.413900,1.281483
30,0.75,0.75,12.187120,0.843310,0.403200,1.478573
30,1,0.25,12.925099,0.845255,0.358100,1.065974
30,1,0.5,12.106550,0.821729,0.369200,1.136957
30,1,0.75,12.379308,0.891933,0.395500,1.194385
50,0.25,0.25,12.026989,1.347945,0.290900,1.008304
50,0.25,0.5,11.892538,1.386786,0.266700,0.969607
50,0.25,0.75,11.940397,1.415539,0.271400,1.159573
50,0.5,0.25,12.168056,1.314340,0.289000,1.174189
50,0.5,0.5,11.854522,1.336736,0.293800,1.261167
50,0.5,0.75,12.834666,1.329817,0.314200,1.283526
50,0.75,0.25,11.908672,1.325958,0.399700,1.160926
50,0.75,0.5,12.445370,1.316373,0.400300,1.294671
50,0.75,0.75,12.090175,1.383066,0.397900,1.318190
50,1,0.25,13.657504,1.364820,0.339000,1.067521
50,1,0.5,12.612263,1.342054,0.318000,1.120583
50,1,0.75,14.853776,1.412551,0.350600,1.255353
100,0.25,0.25,12.759033,2.640387,0.253600,1.057742
100,0.25,0.5,12.194680,2.576844,0.260800,1.053184
100,0.25,0.75,11.853664,2.654972,0.291300,1.050887
100,0.5,0.25,11.943512,2.548754,0.320000,1.197603
100,0.5,0.5,12.607118,2.612088,0.325400,1.295195
100,0.5,0.75,11.972324,2.674756,0.347700,1.198560
100,0.75,0.25,11.970821,2.642295,0.390600,1.183363
100,0.75,0.5,11.937620,2.566918,0.339500,1.328283
100,0.75,0.75,12.242940,2.558614,0.363800,1.400370
100,1,0.25,11.944276,3.035280,0.418300,1.040907
100,1,0.5,13.602027,2.603078,0.387800,1.187180
100,1,0.75,12.033253,2.575824,0.401600,1.207830
1,0.25,0.25,11.901665,0.130526,0.285900,nan
1,0.25,0.5,12.624886,0.131486,0.264300,nan
1,0.25,0.75,11.850830,0.131862,0.237600,nan
1,0.5,0.25,12.696202,0.131466,0.322000,nan
1,0.5,0.5,12.970090,0.139798,0.320000,nan
1,0.5,0.75,11.893157,0.134452,0.281400,nan
1,0.75,0.25,12.367287,0.132893,0.398300,nan
1,0.75,0.5,12.104325,0.133880,0.388700,nan
1,0.75,0.75,12.084033,0.134961,0.387100,nan
1,1,0.25,12.782804,0.128262,0.387900,nan
1,1,0.5,12.291109,0.142993,0.359300,nan
1,1,0.75,12.005732,0.130615,0.377600,nan
10,0.25,0.25,11.890987,0.345882,0.247500,1.029133
10,0.25,0.5,12.392832,0.340775,0.247500,1.040090
10,0.25,0.75,12.297247,0.337784,0.268200,1.007315
10,0.5,0.25,12.657125,0.357692,0.341200,1.133051
10,0.5,0.5,13.678977,0.335481,0.340200,1.298075
10,0.5,0.75,13.231224,0.370278,0.292700,1.363339
10,0.75,0.25,11.836959,0.339938,0.375400,1.136350
10,0.75,0.5,11.904720,0.350666,0.384800,1.232657
10,0.75,0.75,11.967470,0.339033,0.381900,1.400037
10,1,0.25,12.513156,0.338843,0.411700,1.029906
10,1,0.5,13.199572,0.359020,0.403500,1.170975
10,1,0.75,11.986341,0.342115,0.359600,1.240317
30,0.25,0.25,11.701072,0.855999,0.260200,1.044482
30,0.25,0.5,11.766301,0.834285,0.250400,1.090240
30,0.25,0.75,12.613383,0.860247,0.275700,1.048635
30,0.5,0.25,12.235003,0.832113,0.331500,1.210147
30,0.5,0.5,12.623419,0.828415,0.341000,1.308824
30,0.5,0.75,11.853668,0.826038,0.343500,1.177963
30,0.75,0.25,13.513286,0.815844,0.361800,1.170792
30,0.75,0.5,12.305725,0.832492,0.395400,1.229213
30,0.75,0.75,12.095021,0.900837,0.370900,1.344856
30,1,0.25,11.949017,0.860975,0.395200,1.048118
30,1,0.5,11.817434,0.847701,0.405500,1.134509
30,1,0.75,12.052389,0.889362,0.383300,1.250231
50,0.25,0.25,12.293403,1.365639,0.276700,1.046134
50,0.25,0.5,11.776065,1.358405,0.276500,1.099337
50,0.25,0.75,11.759526,1.440525,0.220600,1.121804
50,0.5,0.25,11.978192,1.292010,0.294500,1.129092
50,0.5,0.5,12.177923,1.324429,0.319900,1.205741
50,0.5,0.75,11.996643,1.313836,0.341200,1.255408
50,0.75,0.25,12.974780,1.344951,0.389300,1.150885
50,0.75,0.5,12.028122,1.396629,0.365900,1.297465
50,0.75,0.75,11.859347,1.309165,0.377800,1.377329
50,1,0.25,12.113925,1.329801,0.399100,1.060916
50,1,0.5,12.732766,1.322110,0.390100,1.129910
50,1,0.75,12.105309,1.359767,0.380200,1.254214
100,0.25,0.25,11.742257,2.517582,0.283800,1.037527
100,0.25,0.5,11.785915,2.687831,0.269300,0.974615
100,0.25,0.75,12.360081,2.591750,0.233900,1.021752
100,0.5,0.25,11.910684,2.657210,0.333400,1.154445
100,0.5,0.5,11.863238,2.521264,0.350900,1.154733
100,0.5,0.75,12.020628,2.621055,0.302700,1.304566
100,0.75,0.25,11.999736,2.636956,0.398400,1.151401
100,0.75,0.5,12.056500,2.642022,0.387400,1.329418
100,0.75,0.75,12.076940,2.588167,0.381100,1.393805
100,1,0.25,12.004293,2.767884,0.372600,1.043324
100,1,0.5,11.891150,2.718795,0.338900,1.140622
100,1,0.75,11.884547,2.555011,0.405900,1.204378
